"_id","_index","_score","_type","device_cid",id,"phenomenonTime.instant","result.valueLocationGps","result.valueNumeric",resultTime
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:42:56.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:42:56.860-04:00","Jun 10, 2022 @ 11:42:56.860 -04:00","-",68,"Jun 10, 2022 @ 11:43:01.368 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:42:45.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:42:45.860-04:00","Jun 10, 2022 @ 11:42:45.860 -04:00","-",67,"Jun 10, 2022 @ 11:42:51.324 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:42:35.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:42:35.860-04:00","Jun 10, 2022 @ 11:42:35.860 -04:00","-",68,"Jun 10, 2022 @ 11:42:41.291 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:42:29.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:42:29.860-04:00","Jun 10, 2022 @ 11:42:29.860 -04:00","-",67,"Jun 10, 2022 @ 11:42:34.266 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:42:19.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:42:19.860-04:00","Jun 10, 2022 @ 11:42:19.860 -04:00","-",67,"Jun 10, 2022 @ 11:42:25.236 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:42:07.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:42:07.860-04:00","Jun 10, 2022 @ 11:42:07.860 -04:00","-",68,"Jun 10, 2022 @ 11:42:11.193 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:41:56.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:41:56.860-04:00","Jun 10, 2022 @ 11:41:56.860 -04:00","-",67,"Jun 10, 2022 @ 11:42:01.161 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:41:52.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:41:52.860-04:00","Jun 10, 2022 @ 11:41:52.860 -04:00","-",68,"Jun 10, 2022 @ 11:41:56.117 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:41:36.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:41:36.860-04:00","Jun 10, 2022 @ 11:41:36.860 -04:00","-",67,"Jun 10, 2022 @ 11:41:41.071 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black+3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:41:32.860-04:00","om-60dd703e9a9d-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black 3/60DD703E9A9D/heartRate/heartRate/2022-06-10T11:41:32.860-04:00","Jun 10, 2022 @ 11:41:32.860 -04:00","-",66,"Jun 10, 2022 @ 11:41:35.046 -04:00"
